[0, 0.0005013706485150491]
[2626, 5.292358618794946e-08]
[2627, 0.0002660507987933736]
[2628, 0.00027627441632205644]
[2629, 5.29446132975386e-08]
[2630, 5.2965657120626266e-08]
[2631, 0.0002609403045219216]
[2632, 0.00029673747496350813]
[2633, 5.29867176771483e-08]
[2634, 5.300779498707649e-08]
[2635, 0.00027629876977357747]
[2636, 0.0003069716184574945]
[2637, 6.055460115703936e-08]
[2638, 5.302888907040647e-08]
[2639, 0.0002711671140462186]
[2640, 0.00030697162003576455]
[2641, 5.168016025611973e-06]
[2642, 5.307112763740877e-08]
[2643, 0.0002609363595076362]
[2644, 6.135099675059273e-08]
[2645, 5.464084710449761e-08]
[2646, 5.466299442643008e-08]
[2647, 0.00026638395795996713]
[2648, 6.13775238085188e-08]
[2649, 5.287156140777452e-06]
[2650, 5.468515970746956e-08]
[2651, 0.0002663729554410445]
[2652, 2.0541813460155483e-05]
[2653, 5.309227216124259e-08]
[2654, 5.3113433538781256e-08]
[2655, 0.00026094237849562407]
[2656, 0.00011028130629688508]
[2657, 5.5141996107358425e-08]
[2658, 5.3877453167053995e-06]
[2659, 0.0003040556602450908]
[2660, 8.360390884953714e-05]
[2661, 6.195939240222194e-08]
[2662, 5.51865598046211e-08]
[2663, 0.00019917279761078713]
[2664, 0.00028139064190495824]
[2665, 5.313461179018075e-08]
[2666, 0.00025068638737366013]
[2667, 0.00026094238244379154]
[2668, 8.360394215201155e-05]
[2669, 5.520886867229079e-08]
[2670, 5.387810849025578e-06]
[2671, 0.0002987214240355367]
[2672, 8.360395732547072e-05]
[2673, 6.203070330062493e-08]
[2674, 5.525354055499413e-08]
[2675, 0.00019917551841917229]
[2676, 0.00028139064356111067]
[2677, 5.316641084974026e-08]
[2678, 0.00025068638801014893]
[2679, 0.0002609423863932056]
[2680, 8.360399070464047e-05]
[2681, 5.527590361385302e-08]
[2682, 5.387876540532492e-06]
[2683, 0.0002987214278226948]
[2684, 8.360400591306411e-05]
[2685, 6.21021785162684e-08]
[2686, 5.532068407641676e-08]
[2687, 0.0001991755296119577]
[2688, 0.0005013706485150491]
[2689, 0.0005013706485150491]
[2690, 0.0005013706485150491]
[2691, 0.0005013706485150491]
[2692, 0.0005013706485150491]
[2693, 0.0005013706485150491]
[2694, 0.0005013706485150491]
[2695, 0.0005013706485150491]
[2696, 0.0005013706485150491]
[2697, 0.0005013706485150491]
[2698, 0.0005013706485150491]
[2699, 0.0005013706485150491]
[2700, 0.0005013706485150491]
[2701, 0.0005013706485150491]
[2702, 0.0005013706485150491]
[2703, 0.0005013706485150491]
[2704, 0.0005013706485150491]
[2705, 0.0005013706485150491]
[2706, 0.0005013706485150491]
[2707, 0.0005013706485150491]
[2708, 0.0005013706485150491]
[2709, 0.0005013706485150491]
[2710, 0.0005013706485150491]
[2711, 0.0005013706485150491]
[2712, 0.0005013706485150491]
[2713, 0.0005013706485150491]
[2714, 0.0005013706485150491]
[2715, 0.0005013706485150491]
[2716, 0.0005013706485150491]
[2717, 0.0005013706485150491]
[2718, 0.0005013706485150491]
[2719, 0.0005013706485150491]
[2720, 0.0005013706485150491]
[2721, 0.0005013706485150491]
[2722, 0.0005013706485150491]
[2723, 0.0005013706485150491]
[2724, 0.0005013706485150491]
[2725, 0.0005013706485150491]
[2726, 0.0005013706485150491]
[2727, 0.0005013706485150491]
[2728, 0.0005013706485150491]
[2729, 0.0005013706485150491]
[2730, 0.0005013706485150491]
[2731, 0.0005013706485150491]
[2732, 0.0005013706485150491]
[2733, 0.0005013706485150491]
[2734, 0.0005013706485150491]
[2735, 0.0005013706485150491]
[2736, 0.0005013706485150491]
[2737, 0.0005013706485150491]
[2738, 0.0005013706485150491]
[2739, 0.0005013706485150491]
[2740, 0.0004092932770113125]
[2741, 5.319824798919881e-08]
[2742, 5.3219493938278324e-08]
[2743, 0.00027118220907526954]
[2744, 0.0003990632835140231]
[2745, 6.058078489600114e-08]
[2746, 5.324075686248596e-08]
[2747, 1.5446150427394083e-05]
[2748, 0.0005013706485150491]
[2749, 0.0005013706485150491]
[2750, 0.0005013706485150491]
[2751, 0.0005013706485150491]
[2752, 1.0303759918929672e-05]
[2753, 5.326203678218646e-08]
[2754, 5.168244692707154e-06]
[2755, 0.00030699325129026234]
[2756, 1.0306830335768932e-05]
[2757, 6.060699128577047e-08]
[2758, 5.33046476896007e-08]
[2759, 1.0342405645289259e-05]
[2760, 0.0005013706485150491]
[2761, 0.0005013706485150491]
[2762, 0.0005013706485150491]
[2763, 0.0005013706485150491]
[2764, 1.0303791299045597e-05]
[2765, 5.332597871818232e-08]
[2766, 5.1683074059512584e-06]
[2767, 0.0003069932548272091]
[2768, 1.0306862868985145e-05]
[2769, 6.063322035573388e-08]
[2770, 5.3368692027508514e-08]
[2771, 1.0342448825930594e-05]
[2772, 0.0005013706485150491]
[2773, 0.0005013706485150491]
[2774, 0.0005013706485150491]
[2775, 0.0005013706485150491]
[2776, 1.030382270663521e-05]
[2777, 5.339007434931635e-08]
[2778, 5.168370269997529e-06]
[2779, 0.00030699325836494693]
[2780, 1.0306895430518564e-05]
[2781, 6.06594721353514e-08]
[2782, 5.343289043010664e-08]
[2783, 1.034249204037275e-05]
[2784, 0.0005013706485150491]
[2785, 0.0005013706485150491]
[2786, 0.0005013706485150491]
[2787, 0.0005013706485150491]
[2788, 0.0005013706485150491]
[2789, 0.0005013706485150491]
[2790, 0.0005013706485150491]
[2791, 0.0005013706485150491]
[2792, 0.0005013706485150491]
[2793, 0.0005013706485150491]
[2794, 0.0005013706485150491]
[2795, 0.0005013706485150491]
[2796, 0.0005013706485150491]
[2797, 0.0005013706485150491]
[2798, 0.0005013706485150491]
[2799, 0.0005013706485150491]
[2800, 0.0005013706485150491]
[2801, 0.0005013706485150491]
[2802, 0.0005013706485150491]
[2803, 0.0005013706485150491]
[2804, 0.0005013706485150491]
[2805, 0.0005013706485150491]
[2806, 0.0005013706485150491]
[2807, 0.0005013706485150491]
[2808, 0.0005013706485150491]
[2809, 0.0005013706485150491]
[2810, 0.0005013706485150491]
[2811, 0.0005013706485150491]
[2812, 0.0005013706485150491]
[2813, 0.0005013706485150491]
[2814, 0.0005013706485150491]
[2815, 0.0005013706485150491]
[2816, 0.0005013706485150491]
[2817, 0.0005013706485150491]
[2818, 0.0005013706485150491]
[2819, 0.0005013706485150491]
[2820, 0.0005013706485150491]
[2821, 0.0005013706485150491]
[2822, 0.0005013706485150491]
[2823, 0.0005013706485150491]
[2824, 2.5656434049537563e-05]
[2825, 5.3454324230351544e-08]
[2826, 5.347577523139586e-08]
[2827, 0.00028141541520376024]
[2828, 2.5656466629153062e-05]
[2829, 6.559832240439565e-08]
[2830, 5.349724345394341e-08]
[2831, 5.207615089247743e-06]
[2832, 0.0005013706485150491]
[2833, 0.0005013706485150491]
[2834, 0.0005013706485150491]
[2835, 0.0005013706485150491]
[2836, 3.0776789475707056e-05]
[2837, 5.351872891874442e-08]
[2838, 5.354023164658166e-08]
[2839, 0.0002814154194837565]
[2840, 0.0004246417519688051]
[2841, 6.068574665413472e-08]
[2842, 5.3561751658259555e-08]
[2843, 5.204156695293736e-06]
[2844, 0.0005013706485150491]
[2845, 0.0005013706485150491]
[2846, 0.0005013706485150491]
[2847, 0.0005013706485150491]
[2848, 3.0776924572583104e-05]
[2849, 5.35832889746313e-08]
[2850, 5.360484361657329e-08]
[2851, 0.000281415423764832]
[2852, 0.00042464175255697693]
[2853, 6.071204394163696e-08]
[2854, 5.362641560499913e-08]
[2855, 5.204341434531134e-06]
[2856, 0.0005013706485150491]
[2857, 0.0005013706485150491]
[2858, 0.0005013706485150491]
[2859, 0.0005013706485150491]
[2860, 3.077702619267383e-05]
[2861, 5.364800496085601e-08]
[2862, 5.3669611705124953e-08]
[2863, 0.0002814154280469877]
[2864, 0.0004246417531452089]
[2865, 6.073836402745035e-08]
[2866, 5.369123585881392e-08]
[2867, 5.204415547238629e-06]
[2868, 0.0005013706485150491]
[2869, 0.0005013706485150491]
[2870, 0.0005013706485150491]
[2871, 0.0005013706485150491]
[2872, 3.077709408157103e-05]
[2873, 5.3712877442983696e-08]
[2874, 5.373453647870789e-08]
[2875, 0.00028141543233022455]
[2876, 0.0004246417537335011]
[2877, 6.076470694125346e-08]
[2878, 5.375621298710028e-08]
[2879, 5.204489784421861e-06]
